ORG_CODE,DISTRICT_NAME,COUNTY,GRADE,District_Total,African American,Asian,Hispanic,"Mult-Race, Non-Hispanic",Native American,Native Hawaiian PacificIslander,White
0605,Amherst-Pelham,Hampshire,K,0,***,***,***,***,***,***,***
0605,Amherst-Pelham,Hampshire,PK,0,***,***,***,***,***,***,***
0610,Ashburnham-Westminster,Worcester,Gr.1,165,1,0,3,1,0,0,160
0610,Ashburnham-Westminster,Worcester,Gr.2,165,2,1,15,4,0,0,143
0610,Ashburnham-Westminster,Worcester,Gr.3,176,2,0,18,4,0,0,152
0610,Ashburnham-Westminster,Worcester,Gr.4,179,1,1,7,5,0,0,165
0610,Ashburnham-Westminster,Worcester,Gr.5,184,2,1,11,2,1,0,167
0610,Ashburnham-Westminster,Worcester,Gr.6,188,0,1,6,4,0,0,177
0610,Ashburnham-Westminster,Worcester,Gr.7,178,0,1,5,1,0,0,171
0610,Ashburnham-Westminster,Worcester,Gr.8,204,0,3,8,2,0,0,191
0610,Ashburnham-Westminster,Worcester,Gr.9,172,1,2,2,1,0,0,166
0610,Ashburnham-Westminster,Worcester,Gr.10,159,0,2,2,4,0,0,151
0610,Ashburnham-Westminster,Worcester,Gr.11,183,3,1,4,3,0,0,172
0610,Ashburnham-Westminster,Worcester,Gr.12,179,0,2,8,4,0,0,165
0610,Ashburnham-Westminster,Worcester,SPED_Beyond_Grade_12,9,0,0,0,0,0,0,9
0610,Ashburnham-Westminster,Worcester,K,141,1,0,8,0,0,0,132
0610,Ashburnham-Westminster,Worcester,PK,58,0,0,2,1,0,0,55
0615,Athol-Royalston,Worcester,Gr.1,118,2,1,14,2,0,1,98
0615,Athol-Royalston,Worcester,Gr.2,111,1,2,9,5,0,0,94
0615,Athol-Royalston,Worcester,Gr.3,118,2,0,9,3,0,0,104
0615,Athol-Royalston,Worcester,Gr.4,122,0,2,11,4,1,0,104
0615,Athol-Royalston,Worcester,Gr.5,103,6,0,18,3,0,0,76
0615,Athol-Royalston,Worcester,Gr.6,109,1,0,7,3,0,0,98
0615,Athol-Royalston,Worcester,Gr.7,107,1,0,6,3,1,0,96
0615,Athol-Royalston,Worcester,Gr.8,112,0,0,9,4,0,0,99
0615,Athol-Royalston,Worcester,Gr.9,101,4,2,6,2,0,0,87
0615,Athol-Royalston,Worcester,Gr.10,76,1,0,5,2,0,0,68
0615,Athol-Royalston,Worcester,Gr.11,98,3,1,8,0,0,0,86
0615,Athol-Royalston,Worcester,Gr.12,73,2,0,1,0,0,0,70
0615,Athol-Royalston,Worcester,SPED_Beyond_Grade_12,10,0,0,0,0,0,0,10
0615,Athol-Royalston,Worcester,K,116,1,2,8,5,0,0,100
0615,Athol-Royalston,Worcester,PK,92,0,1,6,0,0,0,85
0616,Ayer Shirley School District,Middlesex,Gr.1,136,3,5,18,6,0,0,104
0616,Ayer Shirley School District,Middlesex,Gr.2,146,5,5,16,1,1,1,117
0616,Ayer Shirley School District,Middlesex,Gr.3,141,7,5,23,5,0,0,101
0616,Ayer Shirley School District,Middlesex,Gr.4,151,5,2,16,3,0,0,125
0616,Ayer Shirley School District,Middlesex,Gr.5,130,1,7,14,4,0,1,103
0616,Ayer Shirley School District,Middlesex,Gr.6,153,8,1,20,4,0,2,118
0616,Ayer Shirley School District,Middlesex,Gr.7,113,5,2,10,6,1,1,88
0616,Ayer Shirley School District,Middlesex,Gr.8,129,6,5,12,13,2,0,91
0616,Ayer Shirley School District,Middlesex,Gr.9,108,9,3,11,4,1,0,80
0616,Ayer Shirley School District,Middlesex,Gr.10,119,6,3,12,11,0,0,87
0616,Ayer Shirley School District,Middlesex,Gr.11,96,10,2,8,5,0,1,70
0616,Ayer Shirley School District,Middlesex,Gr.12,86,7,2,12,4,0,0,61
0616,Ayer Shirley School District,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0616,Ayer Shirley School District,Middlesex,K,150,3,4,10,14,0,1,118
0616,Ayer Shirley School District,Middlesex,PK,63,1,2,3,5,0,0,52
0618,Berkshire Hills,Berkshire,Gr.1,70,1,3,10,9,0,0,47
0618,Berkshire Hills,Berkshire,Gr.2,62,0,1,8,4,0,0,49
0618,Berkshire Hills,Berkshire,Gr.3,65,1,2,7,3,0,0,52
0618,Berkshire Hills,Berkshire,Gr.4,70,0,2,3,6,0,0,59
0618,Berkshire Hills,Berkshire,Gr.5,71,2,5,4,5,0,0,55
0618,Berkshire Hills,Berkshire,Gr.6,93,1,3,7,3,0,0,79
0618,Berkshire Hills,Berkshire,Gr.7,119,1,1,10,2,1,0,104
0618,Berkshire Hills,Berkshire,Gr.8,104,2,3,7,3,0,2,87
0618,Berkshire Hills,Berkshire,Gr.9,121,1,2,9,1,0,0,108
0618,Berkshire Hills,Berkshire,Gr.10,142,5,1,6,4,0,0,126
0618,Berkshire Hills,Berkshire,Gr.11,125,0,5,8,5,0,0,107
0618,Berkshire Hills,Berkshire,Gr.12,148,4,2,3,3,1,1,134
0618,Berkshire Hills,Berkshire,SPED_Beyond_Grade_12,11,2,0,0,0,0,0,9
0618,Berkshire Hills,Berkshire,K,71,3,2,10,1,0,0,55
0618,Berkshire Hills,Berkshire,PK,14,1,1,1,1,0,0,10
0620,Berlin-Boylston,Worcester,Gr.1,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,Gr.2,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,Gr.3,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,Gr.4,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,Gr.5,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,Gr.6,88,1,3,5,0,0,0,79
0620,Berlin-Boylston,Worcester,Gr.7,93,1,3,3,1,0,0,85
0620,Berlin-Boylston,Worcester,Gr.8,87,1,4,2,4,0,0,76
0620,Berlin-Boylston,Worcester,Gr.9,73,2,1,3,0,0,0,67
0620,Berlin-Boylston,Worcester,Gr.10,77,1,0,1,3,0,0,72
0620,Berlin-Boylston,Worcester,Gr.11,79,0,3,0,4,0,0,72
0620,Berlin-Boylston,Worcester,Gr.12,87,0,4,1,0,0,0,82
0620,Berlin-Boylston,Worcester,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,K,0,***,***,***,***,***,***,***
0620,Berlin-Boylston,Worcester,PK,0,***,***,***,***,***,***,***
0622,Blackstone-Millville,Worcester,Gr.1,156,2,1,11,4,0,0,138
0622,Blackstone-Millville,Worcester,Gr.2,122,2,2,8,8,0,0,102
0622,Blackstone-Millville,Worcester,Gr.3,132,3,3,9,5,0,0,112
0622,Blackstone-Millville,Worcester,Gr.4,139,1,2,7,3,0,0,126
0622,Blackstone-Millville,Worcester,Gr.5,121,3,0,6,4,1,0,107
0622,Blackstone-Millville,Worcester,Gr.6,142,3,0,4,5,0,0,130
0622,Blackstone-Millville,Worcester,Gr.7,152,0,2,6,5,0,0,139
0622,Blackstone-Millville,Worcester,Gr.8,138,2,3,12,1,0,0,120
0622,Blackstone-Millville,Worcester,Gr.9,112,0,1,7,2,0,0,102
0622,Blackstone-Millville,Worcester,Gr.10,119,1,2,6,0,0,0,110
0622,Blackstone-Millville,Worcester,Gr.11,99,1,1,2,2,0,0,93
0622,Blackstone-Millville,Worcester,Gr.12,115,1,4,1,1,0,0,108
0622,Blackstone-Millville,Worcester,SPED_Beyond_Grade_12,3,***,***,***,***,***,***,***
0622,Blackstone-Millville,Worcester,K,126,2,1,10,5,0,0,108
0622,Blackstone-Millville,Worcester,PK,71,0,1,6,3,0,0,61
0625,Bridgewater-Raynham,Bristol,Gr.1,363,18,6,8,10,0,0,321
0625,Bridgewater-Raynham,Bristol,Gr.2,372,24,6,10,13,0,0,319
0625,Bridgewater-Raynham,Bristol,Gr.3,414,19,8,13,13,1,0,360
0625,Bridgewater-Raynham,Bristol,Gr.4,460,19,5,15,21,3,2,395
0625,Bridgewater-Raynham,Bristol,Gr.5,378,12,7,10,15,0,0,334
0625,Bridgewater-Raynham,Bristol,Gr.6,443,14,7,9,16,1,1,395
0625,Bridgewater-Raynham,Bristol,Gr.7,441,11,4,13,19,0,1,393
0625,Bridgewater-Raynham,Bristol,Gr.8,443,17,8,8,15,0,0,395
0625,Bridgewater-Raynham,Bristol,Gr.9,356,13,8,7,9,1,0,318
0625,Bridgewater-Raynham,Bristol,Gr.10,405,13,7,12,18,0,0,355
0625,Bridgewater-Raynham,Bristol,Gr.11,356,15,10,17,11,1,1,301
0625,Bridgewater-Raynham,Bristol,Gr.12,394,18,9,5,14,1,0,347
0625,Bridgewater-Raynham,Bristol,SPED_Beyond_Grade_12,9,0,1,0,0,0,0,8
0625,Bridgewater-Raynham,Bristol,K,385,25,10,4,10,0,0,336
0625,Bridgewater-Raynham,Bristol,PK,127,9,2,1,3,0,1,111
0632,Chesterfield-Goshen,Hampshire,Gr.1,14,0,0,0,0,0,0,14
0632,Chesterfield-Goshen,Hampshire,Gr.2,19,0,0,1,0,1,0,17
0632,Chesterfield-Goshen,Hampshire,Gr.3,12,0,0,1,0,0,0,11
0632,Chesterfield-Goshen,Hampshire,Gr.4,19,0,0,0,0,0,0,19
0632,Chesterfield-Goshen,Hampshire,Gr.5,19,0,0,0,0,0,0,19
0632,Chesterfield-Goshen,Hampshire,Gr.6,20,0,0,1,0,0,0,19
0632,Chesterfield-Goshen,Hampshire,Gr.7,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.8,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.9,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.10,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.11,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,Gr.12,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0632,Chesterfield-Goshen,Hampshire,K,22,0,0,0,0,1,0,21
0632,Chesterfield-Goshen,Hampshire,PK,15,1,0,1,0,0,0,13
0635,Central Berkshire,Berkshire,Gr.1,88,1,0,2,4,0,0,81
0635,Central Berkshire,Berkshire,Gr.2,91,0,3,1,4,0,0,83
0635,Central Berkshire,Berkshire,Gr.3,97,0,2,1,3,0,0,91
0635,Central Berkshire,Berkshire,Gr.4,114,2,1,5,4,0,0,102
0635,Central Berkshire,Berkshire,Gr.5,123,0,1,3,4,0,0,115
0635,Central Berkshire,Berkshire,Gr.6,111,1,1,3,4,0,0,102
0635,Central Berkshire,Berkshire,Gr.7,134,2,1,2,6,0,0,123
0635,Central Berkshire,Berkshire,Gr.8,151,1,2,6,5,1,0,136
0635,Central Berkshire,Berkshire,Gr.9,125,1,0,5,0,0,0,119
0635,Central Berkshire,Berkshire,Gr.10,158,1,3,7,4,0,0,143
0635,Central Berkshire,Berkshire,Gr.11,121,2,1,5,4,0,0,109
0635,Central Berkshire,Berkshire,Gr.12,139,2,0,5,2,0,0,130
0635,Central Berkshire,Berkshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0635,Central Berkshire,Berkshire,K,108,0,2,6,5,0,0,95
0635,Central Berkshire,Berkshire,PK,60,0,1,2,1,0,0,56
0640,Concord-Carlisle,Middlesex,Gr.1,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.2,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.3,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.4,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.5,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.6,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.7,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.8,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,Gr.9,301,15,24,15,13,0,0,234
0640,Concord-Carlisle,Middlesex,Gr.10,334,12,35,12,16,0,0,259
0640,Concord-Carlisle,Middlesex,Gr.11,325,12,32,19,10,0,0,252
0640,Concord-Carlisle,Middlesex,Gr.12,315,16,30,5,8,0,0,256
0640,Concord-Carlisle,Middlesex,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,K,0,***,***,***,***,***,***,***
0640,Concord-Carlisle,Middlesex,PK,0,***,***,***,***,***,***,***
0645,Dennis-Yarmouth,Barnstable,Gr.1,263,16,6,25,27,4,0,185
0645,Dennis-Yarmouth,Barnstable,Gr.2,254,14,3,20,25,8,0,184
0645,Dennis-Yarmouth,Barnstable,Gr.3,260,30,4,36,18,6,0,166
0645,Dennis-Yarmouth,Barnstable,Gr.4,273,20,10,29,14,6,0,194
0645,Dennis-Yarmouth,Barnstable,Gr.5,242,18,5,30,13,6,0,170
0645,Dennis-Yarmouth,Barnstable,Gr.6,198,18,5,10,6,3,0,156
0645,Dennis-Yarmouth,Barnstable,Gr.7,229,26,3,26,10,6,0,158
0645,Dennis-Yarmouth,Barnstable,Gr.8,221,20,4,21,13,8,1,154
0645,Dennis-Yarmouth,Barnstable,Gr.9,194,18,4,22,11,1,0,138
0645,Dennis-Yarmouth,Barnstable,Gr.10,201,21,9,20,10,3,0,138
0645,Dennis-Yarmouth,Barnstable,Gr.11,202,19,8,22,7,2,0,144
0645,Dennis-Yarmouth,Barnstable,Gr.12,181,21,4,18,9,2,0,127
0645,Dennis-Yarmouth,Barnstable,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0645,Dennis-Yarmouth,Barnstable,K,230,20,1,20,21,10,2,156
0645,Dennis-Yarmouth,Barnstable,PK,76,6,3,12,1,2,0,52
0650,Dighton-Rehoboth,Bristol,Gr.1,191,0,4,15,4,0,0,168
0650,Dighton-Rehoboth,Bristol,Gr.2,181,2,3,4,7,0,0,165
0650,Dighton-Rehoboth,Bristol,Gr.3,228,2,2,11,6,1,0,206
0650,Dighton-Rehoboth,Bristol,Gr.4,211,1,2,9,9,0,0,190
0650,Dighton-Rehoboth,Bristol,Gr.5,247,1,4,10,9,0,0,223
0650,Dighton-Rehoboth,Bristol,Gr.6,240,1,2,7,9,0,0,221
0650,Dighton-Rehoboth,Bristol,Gr.7,229,2,2,10,2,1,0,212
0650,Dighton-Rehoboth,Bristol,Gr.8,255,3,0,11,7,0,0,234
0650,Dighton-Rehoboth,Bristol,Gr.9,191,2,5,11,1,0,0,172
0650,Dighton-Rehoboth,Bristol,Gr.10,219,2,2,8,4,0,0,203
0650,Dighton-Rehoboth,Bristol,Gr.11,207,2,0,11,6,0,0,188
0650,Dighton-Rehoboth,Bristol,Gr.12,227,2,2,8,5,0,0,210
0650,Dighton-Rehoboth,Bristol,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0650,Dighton-Rehoboth,Bristol,K,173,3,5,9,9,1,0,146
0650,Dighton-Rehoboth,Bristol,PK,84,1,1,2,3,0,0,77
0655,Dover-Sherborn,Norfolk,Gr.1,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.2,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.3,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.4,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.5,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,Gr.6,172,7,15,4,8,1,0,137
0655,Dover-Sherborn,Norfolk,Gr.7,174,6,16,8,7,0,0,137
0655,Dover-Sherborn,Norfolk,Gr.8,177,3,14,2,6,1,0,151
0655,Dover-Sherborn,Norfolk,Gr.9,173,4,5,9,10,0,0,145
0655,Dover-Sherborn,Norfolk,Gr.10,154,4,15,3,2,0,0,130
0655,Dover-Sherborn,Norfolk,Gr.11,167,2,14,4,6,0,0,141
0655,Dover-Sherborn,Norfolk,Gr.12,158,5,6,1,3,0,0,143
0655,Dover-Sherborn,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,K,0,***,***,***,***,***,***,***
0655,Dover-Sherborn,Norfolk,PK,0,***,***,***,***,***,***,***
0658,Dudley-Charlton Reg,Worcester,Gr.1,255,3,3,25,3,0,0,221
0658,Dudley-Charlton Reg,Worcester,Gr.2,283,6,0,26,9,0,0,242
0658,Dudley-Charlton Reg,Worcester,Gr.3,303,6,4,21,10,0,0,262
0658,Dudley-Charlton Reg,Worcester,Gr.4,283,3,2,27,4,0,1,246
0658,Dudley-Charlton Reg,Worcester,Gr.5,290,3,4,25,6,0,0,252
0658,Dudley-Charlton Reg,Worcester,Gr.6,322,4,5,18,6,0,1,288
0658,Dudley-Charlton Reg,Worcester,Gr.7,342,4,5,19,4,0,0,310
0658,Dudley-Charlton Reg,Worcester,Gr.8,367,4,5,34,11,0,0,313
0658,Dudley-Charlton Reg,Worcester,Gr.9,293,7,4,22,6,2,0,252
0658,Dudley-Charlton Reg,Worcester,Gr.10,269,4,11,19,8,0,0,227
0658,Dudley-Charlton Reg,Worcester,Gr.11,303,5,3,18,6,2,1,268
0658,Dudley-Charlton Reg,Worcester,Gr.12,300,4,8,18,1,0,1,268
0658,Dudley-Charlton Reg,Worcester,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***
0658,Dudley-Charlton Reg,Worcester,K,242,4,0,17,8,0,0,213
0658,Dudley-Charlton Reg,Worcester,PK,110,2,1,21,6,1,0,79
0660,Nauset,Barnstable,Gr.1,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.2,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.3,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.4,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.5,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,Gr.6,159,9,4,4,4,0,0,138
0660,Nauset,Barnstable,Gr.7,183,4,2,5,5,0,1,166
0660,Nauset,Barnstable,Gr.8,193,6,4,11,3,2,0,167
0660,Nauset,Barnstable,Gr.9,219,13,8,1,11,1,0,185
0660,Nauset,Barnstable,Gr.10,237,8,4,8,7,1,0,209
0660,Nauset,Barnstable,Gr.11,217,11,6,9,2,0,1,188
0660,Nauset,Barnstable,Gr.12,251,10,7,10,3,3,0,218
0660,Nauset,Barnstable,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***
0660,Nauset,Barnstable,K,0,***,***,***,***,***,***,***
0660,Nauset,Barnstable,PK,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.1,12,0,0,0,0,0,0,12
0662,Farmington River Reg,Berkshire,Gr.2,13,0,0,0,0,0,0,13
0662,Farmington River Reg,Berkshire,Gr.3,16,0,0,0,0,0,0,16
0662,Farmington River Reg,Berkshire,Gr.4,16,0,0,0,0,0,0,16
0662,Farmington River Reg,Berkshire,Gr.5,12,0,0,0,1,0,0,11
0662,Farmington River Reg,Berkshire,Gr.6,11,0,0,0,0,0,0,11
0662,Farmington River Reg,Berkshire,Gr.7,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.8,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.9,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.10,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.11,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,Gr.12,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0662,Farmington River Reg,Berkshire,K,14,0,0,0,0,0,0,14
0662,Farmington River Reg,Berkshire,PK,20,0,0,1,0,0,0,19
0665,Freetown-Lakeville,Bristol,Gr.1,219,8,2,3,6,0,0,200
0665,Freetown-Lakeville,Bristol,Gr.2,185,5,1,1,3,0,0,175
0665,Freetown-Lakeville,Bristol,Gr.3,201,0,1,0,0,0,0,200
0665,Freetown-Lakeville,Bristol,Gr.4,216,6,3,1,4,1,0,201
0665,Freetown-Lakeville,Bristol,Gr.5,254,2,0,3,3,1,0,245
0665,Freetown-Lakeville,Bristol,Gr.6,246,2,2,2,2,0,0,238
0665,Freetown-Lakeville,Bristol,Gr.7,235,2,2,9,6,2,1,213
0665,Freetown-Lakeville,Bristol,Gr.8,258,1,3,2,3,0,0,249
0665,Freetown-Lakeville,Bristol,Gr.9,182,2,2,3,0,0,1,174
0665,Freetown-Lakeville,Bristol,Gr.10,189,4,1,3,7,1,0,173
0665,Freetown-Lakeville,Bristol,Gr.11,201,3,7,4,1,0,0,186
0665,Freetown-Lakeville,Bristol,Gr.12,153,1,1,3,1,1,0,146
0665,Freetown-Lakeville,Bristol,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0665,Freetown-Lakeville,Bristol,K,173,0,1,2,4,1,0,165
0665,Freetown-Lakeville,Bristol,PK,42,0,0,1,1,0,0,40
0670,Frontier,Franklin,Gr.1,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.2,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.3,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.4,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.5,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.6,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,Gr.7,106,2,1,6,2,0,1,94
0670,Frontier,Franklin,Gr.8,127,1,6,5,2,0,0,113
0670,Frontier,Franklin,Gr.9,104,3,5,6,2,0,0,88
0670,Frontier,Franklin,Gr.10,95,0,2,6,4,0,0,83
0670,Frontier,Franklin,Gr.11,85,1,1,3,2,0,0,78
0670,Frontier,Franklin,Gr.12,89,1,4,1,3,0,1,79
0670,Frontier,Franklin,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***
0670,Frontier,Franklin,K,0,***,***,***,***,***,***,***
0670,Frontier,Franklin,PK,0,***,***,***,***,***,***,***
0672,Gateway,Hampshire,Gr.1,54,0,0,0,1,0,0,53
0672,Gateway,Hampshire,Gr.2,74,2,0,1,2,0,0,69
0672,Gateway,Hampshire,Gr.3,56,2,0,6,0,0,1,47
0672,Gateway,Hampshire,Gr.4,72,0,0,2,0,1,0,69
0672,Gateway,Hampshire,Gr.5,68,2,0,4,2,0,0,60
0672,Gateway,Hampshire,Gr.6,65,0,0,4,1,1,0,59
0672,Gateway,Hampshire,Gr.7,63,0,0,3,1,0,0,59
0672,Gateway,Hampshire,Gr.8,80,0,1,5,1,0,0,73
0672,Gateway,Hampshire,Gr.9,61,0,0,2,2,0,0,57
0672,Gateway,Hampshire,Gr.10,59,0,0,3,0,0,0,56
0672,Gateway,Hampshire,Gr.11,42,1,1,0,0,0,0,40
0672,Gateway,Hampshire,Gr.12,55,0,1,1,2,0,0,51
0672,Gateway,Hampshire,SPED_Beyond_Grade_12,3,***,***,***,***,***,***,***
0672,Gateway,Hampshire,K,50,0,0,1,2,1,0,46
0672,Gateway,Hampshire,PK,39,0,0,1,3,0,0,35
0673,Groton-Dunstable,Middlesex,Gr.1,130,0,4,2,5,1,0,118
0673,Groton-Dunstable,Middlesex,Gr.2,169,1,16,2,3,0,0,147
0673,Groton-Dunstable,Middlesex,Gr.3,154,1,6,2,4,0,0,141
0673,Groton-Dunstable,Middlesex,Gr.4,164,3,7,5,5,0,0,144
0673,Groton-Dunstable,Middlesex,Gr.5,201,2,9,1,4,1,1,183
0673,Groton-Dunstable,Middlesex,Gr.6,179,1,13,4,2,1,1,157
0673,Groton-Dunstable,Middlesex,Gr.7,202,1,19,4,4,0,0,174
0673,Groton-Dunstable,Middlesex,Gr.8,209,3,15,4,1,0,0,186
0673,Groton-Dunstable,Middlesex,Gr.9,182,1,10,1,0,0,1,169
0673,Groton-Dunstable,Middlesex,Gr.10,203,4,13,3,4,0,0,179
0673,Groton-Dunstable,Middlesex,Gr.11,210,1,13,1,0,1,0,194
0673,Groton-Dunstable,Middlesex,Gr.12,214,0,11,2,0,0,0,201
0673,Groton-Dunstable,Middlesex,SPED_Beyond_Grade_12,3,***,***,***,***,***,***,***
0673,Groton-Dunstable,Middlesex,K,141,0,11,2,7,0,0,121
0673,Groton-Dunstable,Middlesex,PK,64,0,2,8,2,1,0,51
0674,Gill-Montague,Franklin,Gr.1,77,0,0,8,7,0,0,62
0674,Gill-Montague,Franklin,Gr.2,70,1,0,10,6,0,0,53
0674,Gill-Montague,Franklin,Gr.3,75,0,0,10,8,0,1,56
0674,Gill-Montague,Franklin,Gr.4,67,0,0,9,9,1,0,48
0674,Gill-Montague,Franklin,Gr.5,73,0,0,9,6,0,0,58
0674,Gill-Montague,Franklin,Gr.6,89,7,0,6,6,0,0,70
0674,Gill-Montague,Franklin,Gr.7,86,1,1,5,4,1,0,74
0674,Gill-Montague,Franklin,Gr.8,79,0,0,8,3,0,0,68
0674,Gill-Montague,Franklin,Gr.9,58,2,1,4,4,0,0,47
0674,Gill-Montague,Franklin,Gr.10,57,0,0,8,2,0,0,47
0674,Gill-Montague,Franklin,Gr.11,55,2,0,1,3,0,0,49
0674,Gill-Montague,Franklin,Gr.12,58,0,0,4,1,0,0,53
0674,Gill-Montague,Franklin,SPED_Beyond_Grade_12,3,***,***,***,***,***,***,***
0674,Gill-Montague,Franklin,K,66,0,1,9,7,0,1,48
0674,Gill-Montague,Franklin,PK,38,0,0,9,0,0,0,29
0675,Hamilton-Wenham,Essex,Gr.1,121,0,5,2,3,0,0,111
0675,Hamilton-Wenham,Essex,Gr.2,141,3,3,4,3,1,3,124
0675,Hamilton-Wenham,Essex,Gr.3,130,1,5,4,1,0,0,119
0675,Hamilton-Wenham,Essex,Gr.4,126,2,4,2,3,0,0,115
0675,Hamilton-Wenham,Essex,Gr.5,127,2,7,3,2,0,1,112
0675,Hamilton-Wenham,Essex,Gr.6,131,0,4,2,2,0,1,122
0675,Hamilton-Wenham,Essex,Gr.7,136,1,2,6,0,0,0,127
0675,Hamilton-Wenham,Essex,Gr.8,140,2,6,3,6,0,0,123
0675,Hamilton-Wenham,Essex,Gr.9,134,0,4,4,1,0,0,125
0675,Hamilton-Wenham,Essex,Gr.10,150,0,7,4,3,0,0,136
0675,Hamilton-Wenham,Essex,Gr.11,133,0,6,4,4,0,0,119
0675,Hamilton-Wenham,Essex,Gr.12,157,1,6,1,5,0,1,143
0675,Hamilton-Wenham,Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0675,Hamilton-Wenham,Essex,K,124,1,5,6,3,2,0,107
0675,Hamilton-Wenham,Essex,PK,32,1,4,1,0,0,0,26
0680,Hampden-Wilbraham,Hampden,Gr.1,174,3,2,14,8,0,0,147
0680,Hampden-Wilbraham,Hampden,Gr.2,196,2,6,14,10,0,0,164
0680,Hampden-Wilbraham,Hampden,Gr.3,205,10,3,16,9,0,0,167
0680,Hampden-Wilbraham,Hampden,Gr.4,209,8,7,13,5,0,0,176
0680,Hampden-Wilbraham,Hampden,Gr.5,224,7,6,12,9,1,0,189
0680,Hampden-Wilbraham,Hampden,Gr.6,225,3,6,14,4,2,0,196
0680,Hampden-Wilbraham,Hampden,Gr.7,259,9,6,15,7,2,0,220
0680,Hampden-Wilbraham,Hampden,Gr.8,222,6,10,9,5,0,0,192
0680,Hampden-Wilbraham,Hampden,Gr.9,284,7,14,14,11,0,0,238
0680,Hampden-Wilbraham,Hampden,Gr.10,303,6,8,17,9,0,0,263
0680,Hampden-Wilbraham,Hampden,Gr.11,274,8,3,19,3,1,2,238
0680,Hampden-Wilbraham,Hampden,Gr.12,284,10,9,10,2,0,0,253
